database,db_version,id,speaker,emotion,cmu_a_id,script,sentence_path,duration
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0161,bea,amused,0161,Take away their foreman and they wouldn't be worth their grub.,bea/amused/amused_0161.wav,2.510068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0163,bea,amused,0163,Philip made no effort to follow.,bea/amused/amused_0163.wav,1.0100226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0164,bea,amused,0164,"He came first a year ago, and revealed himself to Jeanne.",bea/amused/amused_0164.wav,4.000045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0165,bea,amused,0165,They are to attack your camp tomorrow night.,bea/amused/amused_0165.wav,1.9500680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0166,bea,amused,0166,Two days ago Jeanne learned where her father's men were hiding.,bea/amused/amused_0166.wav,1.9500680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0167,bea,amused,0167,"I was near the cabin, and saw you.",bea/amused/amused_0167.wav,1.8800907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0168,bea,amused,0168,Low bush whipped him in the face and left no sting.,bea/amused/amused_0168.wav,3.4900226757369612
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0169,bea,amused,0169,Suddenly Jeanne stopped for an instant.,bea/amused/amused_0169.wav,2.4300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0170,bea,amused,0170,There was none of the joy of meeting in his face.,bea/amused/amused_0170.wav,3.600045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0171,bea,amused,0171,"And when you come back in a few days, bring Eileen.",bea/amused/amused_0171.wav,3.920045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0172,bea,amused,0172,Gregson had left the outer door slightly ajar.,bea/amused/amused_0172.wav,3.2700680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0173,bea,amused,0173,The date was nearly eighteen years old.,bea/amused/amused_0173.wav,2.1900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0174,bea,amused,0174,They were the presage of storm.,bea/amused/amused_0174.wav,1.8900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0175,bea,amused,0175,Down there the earth was already swelling with life.,bea/amused/amused_0175.wav,2.7300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0176,bea,amused,0176,For the first time in his life he was yearning for a scrap.,bea/amused/amused_0176.wav,3.6500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0177,bea,amused,0177,She had been thoroughly and efficiently mauled.,bea/amused/amused_0177.wav,2.520090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0178,bea,amused,0178,Every bone in her aged body seemed broken or dislocated.,bea/amused/amused_0178.wav,4.490068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0179,bea,amused,0179,"Tomorrow I'm going after that bear, he said.",bea/amused/amused_0179.wav,3.9500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0180,bea,amused,0180,"If not, let's say our prayers and go to bed.",bea/amused/amused_0180.wav,3.970068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0181,bea,amused,0181,"So cheer up, and give us your paw.",bea/amused/amused_0181.wav,2.600045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0182,bea,amused,0182,This time he did not yap for mercy.,bea/amused/amused_0182.wav,2.4700226757369617
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0183,bea,amused,0183,And the air was growing chilly.,bea/amused/amused_0183.wav,1.3900680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0184,bea,amused,0184,"Don't you see, I'm chewing this thing in two.",bea/amused/amused_0184.wav,2.7400907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0185,bea,amused,0185,The questions may have come vaguely in his mind.,bea/amused/amused_0185.wav,3.4300226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0186,bea,amused,0186,Like a flash he launched himself into the feathered mass of the owl.,bea/amused/amused_0186.wav,3.8100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0187,bea,amused,0187,Ahead of them they saw a glimmer of sunshine.,bea/amused/amused_0187.wav,2.4500680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0188,bea,amused,0188,Two gigantic owls were tearing at the carcass.,bea/amused/amused_0188.wav,2.640090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0189,bea,amused,0189,"The big-eyed, clucking moose-birds were most annoying.",bea/amused/amused_0189.wav,2.5900680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0190,bea,amused,0190,Next to them the Canada jays were most persistent.,bea/amused/amused_0190.wav,3.1300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0191,bea,amused,0191,For a time the exciting thrill of his adventure was gone.,bea/amused/amused_0191.wav,4.620045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0192,bea,amused,0192,He did not rush in.,bea/amused/amused_0192.wav,1.1000907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0193,bea,amused,0193,It was edged with ice.,bea/amused/amused_0193.wav,1.2500226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0194,bea,amused,0194,He drank of the water cautiously.,bea/amused/amused_0194.wav,1.7900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0195,bea,amused,0195,But a strange thing happened.,bea/amused/amused_0195.wav,2.3900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0196,bea,amused,0196,He began to follow the footprints of the dog.,bea/amused/amused_0196.wav,2.7400453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0197,bea,amused,0197,"Such a dog the wise driver kills, or turns loose.",bea/amused/amused_0197.wav,4.1
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0198,bea,amused,0198,Sometimes her dreams were filled with visions.,bea/amused/amused_0198.wav,3.140045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0199,bea,amused,0199,Thus had the raw wilderness prepared him for this day.,bea/amused/amused_0199.wav,3.960045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0200,bea,amused,0200,"He leapt again, and the club caught him once more.",bea/amused/amused_0200.wav,2.5100226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0201,bea,amused,0201,"He cried, and swung the club wildly.",bea/amused/amused_0201.wav,2.620090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0202,bea,amused,0202,"She turned, fearing that Jacques might see what was in her face.",bea/amused/amused_0202.wav,3.2300680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0203,bea,amused,0203,They were following the shore of a lake.,bea/amused/amused_0203.wav,2.100090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0204,bea,amused,0204,The wolf-dog thrust his gaunt muzzle toward him.,bea/amused/amused_0204.wav,3.2600907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0205,bea,amused,0205,From now on we're pals.,bea/amused/amused_0205.wav,0.7300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0206,bea,amused,0206,He says he bought him of Jacques Le Beau.,bea/amused/amused_0206.wav,2.1100680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0207,bea,amused,0207,How much was it.,bea/amused/amused_0207.wav,1.06
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0208,bea,amused,0208,"Youth had come back to her, freed from the yoke of oppression.",bea/amused/amused_0208.wav,2.9100680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0209,bea,amused,0209,"It was not a large lake, and almost round.",bea/amused/amused_0209.wav,2.7100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0210,bea,amused,0210,Its diameter was not more than two hundred yards.,bea/amused/amused_0210.wav,2.7600907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0211,bea,amused,0211,It drowned all sound that brute agony and death may have made.,bea/amused/amused_0211.wav,3.8900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0212,bea,amused,0212,"Fresh cases, still able to walk, they clustered about the spokesman.",bea/amused/amused_0212.wav,3.8700226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0213,bea,amused,0213,Between him and the beach was the cane-grass fence of the compound.,bea/amused/amused_0213.wav,3.970068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0214,bea,amused,0214,"Besides, he was paid one case of tobacco per head.",bea/amused/amused_0214.wav,3.1300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0215,bea,amused,0215,They die out of spite.,bea/amused/amused_0215.wav,0.9100680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0216,bea,amused,0216,The other felt a sudden wave of irritation rush through him.,bea/amused/amused_0216.wav,3.6500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0217,bea,amused,0217,"Oppressive as the heat had been, it was now even more oppressive.",bea/amused/amused_0217.wav,4.680045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0218,bea,amused,0218,The ringing of the big bell aroused him.,bea/amused/amused_0218.wav,4.010022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0219,bea,amused,0219,At first he puzzled over something untoward he was sure had happened.,bea/amused/amused_0219.wav,4.3500680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0220,bea,amused,0220,A dead man is of no use on a plantation.,bea/amused/amused_0220.wav,3.3900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0221,bea,amused,0221,I don't know why you're here at all.,bea/amused/amused_0221.wav,2.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0222,bea,amused,0222,What part of the United States is your home?,bea/amused/amused_0222.wav,2.1100680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0223,bea,amused,0223,"My, I'm almost homesick for it already.",bea/amused/amused_0223.wav,1.9900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0224,bea,amused,0224,"She nodded, and her eyes grew soft and moist.",bea/amused/amused_0224.wav,2.520045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0225,bea,amused,0225,I was brought up the way most girls in Hawaii are brought up.,bea/amused/amused_0225.wav,3.8300226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0226,bea,amused,0226,That came before my A B C's.,bea/amused/amused_0226.wav,2.4100226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0227,bea,amused,0227,It was the same way with our revolvers and rifles.,bea/amused/amused_0227.wav,2.9300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0228,bea,amused,0228,But it contributed to the smash.,bea/amused/amused_0228.wav,1.6200453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0229,bea,amused,0229,The last one I knew was an overseer.,bea/amused/amused_0229.wav,3.0300226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0230,bea,amused,0230,Do you know any good land around here.,bea/amused/amused_0230.wav,2.1900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0231,bea,amused,0231,The Resident Commissioner is away in Australia.,bea/amused/amused_0231.wav,2.470068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0232,bea,amused,0232,"I cannot follow you, she said.",bea/amused/amused_0232.wav,1.5900226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0233,bea,amused,0233,I never allow what can't be changed to annoy me.,bea/amused/amused_0233.wav,3.0700226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0234,bea,amused,0234,"Why, the average review is more nauseating than cod liver oil.",bea/amused/amused_0234.wav,4.030022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0235,bea,amused,0235,His voice was passionately rebellious.,bea/amused/amused_0235.wav,2.920045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0236,bea,amused,0236,Don't you see I hate you.,bea/amused/amused_0236.wav,1.72
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0237,bea,amused,0237,So Hughie and I did the managing ourselves.,bea/amused/amused_0237.wav,2.540045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0238,bea,amused,0238,It happened to him at the Gallina Society in Oakland one afternoon.,bea/amused/amused_0238.wav,3.2400453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0239,bea,amused,0239,He cried in such genuine dismay that she broke into hearty laughter.,bea/amused/amused_0239.wav,4.32
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0240,bea,amused,0240,Wash your hands of me.,bea/amused/amused_0240.wav,1.040090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0241,bea,amused,0241,I think it's much nicer to quarrel.,bea/amused/amused_0241.wav,1.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0242,bea,amused,0242,I saw it when she rolled.,bea/amused/amused_0242.wav,1.1900680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0243,bea,amused,0243,I only read the quotations.,bea/amused/amused_0243.wav,1.300045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0244,bea,amused,0244,He was the soul of devotion to his employers.,bea/amused/amused_0244.wav,3.6100226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0245,bea,amused,0245,"Out of his eighteen hundred, he laid aside sixteen hundred each year.",bea/amused/amused_0245.wav,4.260045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0246,bea,amused,0246,You have heard always how he was the lover of the Princess Naomi.,bea/amused/amused_0246.wav,3.180090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0247,bea,amused,0247,They ought to pass here some time today.,bea/amused/amused_0247.wav,1.5900226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0248,bea,amused,0248,I had been sad too long already.,bea/amused/amused_0248.wav,1.7000453514739229
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0249,bea,amused,0249,"All eyes, however, were staring at him in certitude of expectancy.",bea/amused/amused_0249.wav,5.360045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0250,bea,amused,0250,He had observed the business life of Hawaii and developed a vaulting ambition.,bea/amused/amused_0250.wav,6.150022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0251,bea,amused,0251,I may manage to freight a cargo back as well.,bea/amused/amused_0251.wav,4.210068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0252,bea,amused,0252,O'Brien had been a clean living young man with ideals.,bea/amused/amused_0252.wav,3.1300680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0253,bea,amused,0253,He was that lived to found the family of the Patino.,bea/amused/amused_0253.wav,2.7900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0254,bea,amused,0254,"Straight out they swam, their heads growing smaller and smaller.",bea/amused/amused_0254.wav,3.1300680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0255,bea,amused,0255,"You won't die of malnutrition, be sure of that.",bea/amused/amused_0255.wav,2.3100226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0257,bea,amused,0257,"They are coming ashore, whoever they are.",bea/amused/amused_0257.wav,3.1500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0258,bea,amused,0258,Soaked in seawater they offset the heat rays.,bea/amused/amused_0258.wav,1.2100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0259,bea,amused,0259,Think of investing in such an adventure.,bea/amused/amused_0259.wav,2.2100226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0260,bea,amused,0260,"Nobody knew his history, they of the Junta least of all.",bea/amused/amused_0260.wav,3.8000453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0261,bea,amused,0261,I have been doubly baptized.,bea/amused/amused_0261.wav,2.2700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0262,bea,amused,0262,They wouldn't be sweeping a big vessel like the Martha.,bea/amused/amused_0262.wav,3.2500226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0263,bea,amused,0263,"Joan looked triumphantly at Sheldon, who bowed.",bea/amused/amused_0263.wav,2.2600453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0264,bea,amused,0264,"And I hope you've got plenty of chain out, Captain Young.",bea/amused/amused_0264.wav,3.7600453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0265,bea,amused,0265,The discovery seemed to have been made on the spur of the moment.,bea/amused/amused_0265.wav,4.000045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0266,bea,amused,0266,"They handled two men already, both grub-thieves.",bea/amused/amused_0266.wav,2.100045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0267,bea,amused,0267,"Eli Harding asked, as Shunk started to follow.",bea/amused/amused_0267.wav,2.1900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0268,bea,amused,0268,Now go ahead and tell me in a straightforward way what has happened.,bea/amused/amused_0268.wav,3.880045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0269,bea,amused,0269,That's where they cut off the Scottish Chiefs and killed all hands.,bea/amused/amused_0269.wav,4.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0270,bea,amused,0270,And after the bath a shave would not be bad.,bea/amused/amused_0270.wav,3.000045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0271,bea,amused,0271,Now please give a plain statement of what occurred.,bea/amused/amused_0271.wav,2.5700680272108842
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0272,bea,amused,0272,You can take a vacation on pay.,bea/amused/amused_0272.wav,1.5300226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0273,bea,amused,0273,They are big trees and require plenty of room.,bea/amused/amused_0273.wav,2.2400907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0274,bea,amused,0274,And Raoul listened again to the tale of the house.,bea/amused/amused_0274.wav,2.7900680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0275,bea,amused,0275,There are no kiddies and half grown youths among them.,bea/amused/amused_0275.wav,3.540045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0276,bea,amused,0276,Oolong Atoll was one hundred and forty miles in circumference.,bea/amused/amused_0276.wav,3.3900680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0277,bea,amused,0277,"McCoy found a stifling, poisonous atmosphere in the pent cabin.",bea/amused/amused_0277.wav,4.010068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0278,bea,amused,0278,It would give me nervous prostration.,bea/amused/amused_0278.wav,2.5300226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0279,bea,amused,0279,She said with chattering teeth.,bea/amused/amused_0279.wav,1.0500680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0280,bea,amused,0280,I'll be out of my head in fifteen minutes.,bea/amused/amused_0280.wav,2.200045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0281,bea,amused,0281,I do not blame you for anything; remember that.,bea/amused/amused_0281.wav,2.2800453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_amused_0282,bea,amused,0282,If you mean to insinuate -- Brentwood began hotly.,bea/amused/amused_0282.wav,3.660045351473923
